C00505214WISCONSIN SENATE 2012                                                                     NJQ+000009000+000000000+000009000+000000000+000000000+000000000+000000000+000006298+000005000+000000000+000000000+000000000+000000000+000000000+000002701+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00454561WITTMAN VICTORY FUND                                                                      NJQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000007100+000007100+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00497149WOMACK MAJORITY FUND                                                                      NJQ+000141200+000000000+000141200+000000000+000000000+000000000+000000000+000128870+000128833+000000000+000000000+000000000+000000000+000000000+000012331+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00520106WOMEN FOR FREEDOM                                                                         NJQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00519405WOMEN ON THE ROAD TO THE SENATE 12 AND COUNTING - BOSTON                                  NJQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00519462WOMEN ON THE ROAD TO THE SENATE 12 AND COUNTING-NEW YORK CITY                             NJQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00519470WOMEN ON THE ROAD TO THE SENATE 12 AND COUNTING-WASHINGTON DC                             NJQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00511642WOMEN ON THE ROAD TO THE SENATE: 12 AND COUNTING - BAY AREA                               NJQ+000340850+000000000+000337850+000003000+000000000+000000000+000000000+000325411+000279000+000000000+000000000+000000000+000000000+000000000+000015438+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00511626WOMEN ON THE ROAD TO THE SENATE: 12 AND COUNTING -DENVER                                  NJQ+000092300+000000000+000082300+000010000+000000000+000000000+000000000+000087617+000060500+000000000+000000000+000000000+000000000+000000000+000004682+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00511659WOMEN ON THE ROAD TO THE SENATE: 12 AND COUNTING-LOS ANGELES                              NJQ+000218350+000000000+000217350+000001000+000000000+000000000+000000000+000206076+000167700+000005000+000000000+000000000+000000000+000000000+000012273+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00511634WOMEN ON THE ROAD TO THE SENATE: 12 AND COUNTING-SEATTLE                                  NJQ+000253000+000000000+000251500+000001500+000000000+000000000+000000000+000241445+000199200+000000000+000000000+000000000+000000000+000000000+000011555+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00436998WYDEN FOR OREGON                                                                          NJQ+000214023+000000000+000151523+000062500+000000000+000000000+000000000+000243509+000186800+000000000+000000000+000000000+000000000+000035186+000005701+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00523555YOUNG GUNS 2012 ROUND 2                                                                   NJQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00501171YOUNG GUNS MAJORITY VICTORY FUND                                                          NJT+000248100+000000000+000248100+000000000+000000000+000000000+000000000+000248100+000214135+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000012272011
C00517227YOUNG GUNS VICTORY FUND IV (ALLEN, HURT, RIGELL, GRIFFITH)                                NJQ+000000100+000000000+000000100+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000100+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00510974STATE OF HAWAII ORGANIZATION OF POLICE OFFICERS ( SHOPO POLITICAL ACTION FUND)            NPQ+000008349+000000000+000008299+000000000+000000000+000000000+000000000+000019309+000000000+000000000+000000000+000000000+000000000+000322001+000311041+000000000+000000000+000010000+000000000+000000000+00000000003312012
C0048664710TH CONSTITUTION PAC                                                                     NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000005212012
C0043078516TH AD DEMOCRATS                                                                         NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000539+000000364+000000000+000000000+000000000+000000000+000000539+000000000+000000000+000000000+000000000+000000000+000000000+00000000012312011
C004632321776 POLITICAL ACTION COMMITTEE (1776 PAC) 1776 CHALLENGE                                 NUQ+000012578+000000000+000012578+000000000+000000000+000000000+000000000+000001349+000000000+000000000+000000000+000000000+000000000+000003058+000014374+000000000+000000000+000000000+000000000+000000000+00000109903312012
C004871321789 PROJECT POLITICAL ACTION COMMITTEE                                                   NUQ+000002472+000000000+000002472+000000000+000000000+000000000+000000000+000002899+000000000+000000000+000000000+000000000+000000000+000000868+000000441+000000000+000000000+000000160+000000000+000000000+00000000003312012
C004928271816 GROUP; THE                                                                           NUQ+000005711+000000000+000005711+000000000+000000000+000000000+000000000+000003151+000000000+000000000+000000000+000000000+000000000+000000000+000002560+000000000+000000000+000000000+000000000+000000000+00000000003312012
C004801602010 TEA PARTY USA POLITICAL ACTION COMMITTEE                                             NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000294+000000000+000000000+000000000+000000000+000000000+000000293+000000000+000000000+000000000+000000000+000000000+000000000+00000000002252011
C0035579221ST CENTURY LEADERSHIP PAC                                                               NUQ+000001173+000000000+000001169+000000000+000000000+000000000+000000000+000000795+000000000+000000000+000000000+000000000+000000000+000000839+000001216+000000000+000000000+000000000+000000000+000000000+00000000003312012
C0049102721ST CENTURY PROGRESS PAC                                                                 NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C0052011421ST WARD DELEGATE CAMPAIGN COMMITTEE                                                     NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C004120234-STAR DEMOCRATIC CLUB                                                                    NUQ+000000543+000000000+000000543+000000000+000000000+000000000+000000000+000000655+000000000+000000000+000000000+000000000+000000000+000000176+000000065+000000000+000000000+000000000+000000000+000000000+00000000003312012
C0049768540 IN 4 OR FIGHT                                                                          NUT+000000020+000000000+000000020+000000000+000000000+000000000+000000000+000000060+000000000+000000060+000000000+000000000+000000000+000000000+000000060+000000000+000000000+000000000+000000000+000000000+00000000011302012
C0048829640 SEATS                                                                                  NUA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C0043929947TH ASSEMBLY DISTRICT DEMOCRATIC CLUB                                                    NUQ+000004519+000000000+000004519+000000000+000000000+000000000+000000000+000004572+000000000+000000000+000000000+000000000+000000000+000000814+000000762+000000000+000000000+000000985+000000000+000000000+00000098403312012
C00422527613 PAC                                                                                   NUQ+000008000+000000000+000000000+000000000+000000000+000000000+000000000+000007753+000000000+000000000+000000000+000000000+000000000+000000029+000000277+000007450+000000000+000007500+000000000+000000000+00000000003312012
C0043189067TH AREA DEMOCRATIC ALLIANCE                                                             NUT+000000088+000000000+000000088+000000000+000000000+000000000+000000000+000000723+000000000+000000000+000000000+000000000+000000000+000000635+000000000+000000000+000000000+000000534+000000000+000000000+00000000012312011
C004547027TH DISTRICT FEDERAL CAMPAIGN COMMITTEE                                                   NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000005+000000000+000000000+000000000+000000000+000000000+000001063+000001058+000000000+000000000+000000000+000000000+000000000+00000000003312012
C003196818TH CONGRESSIONAL DISTRICT DEMOCRATIC COMMITTEE                                           NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000300+000000000+000000000+000000000+000000000+000000000+000000542+000000000+000000000+000000000+000000000+000000000+000000000+00000000004152012
C00493353912 PROJECT TENNESSEE VICTORY FUND                                                        NUQ+000000199+000000000+000000100+000000000+000000000+000000000+000000000+000000106+000000000+000000000+000000000+000000000+000000000+000000000+000000093+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00509166@PAC                                                                                      NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00491415A CALIFORNIA WORTH STAYING FOR GILL POLITICAL ACTION COMMITTEE                            NUT+000000392+000000000+000000391+000000000+000000000+000000000+000000000+000000471+000000000+000000000+000000000+000000000+000000108+000000435+000000000+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00511113A COMPLETELY LEGITIMATE SUPER PAC                                                         NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00320168A SECURE AMERICA PAC                                                                      NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000046+000000000+000000000+000000000+000000000+000000000+000000189+000000143+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00424861ABBAPAC: FKA AMERICANS FOR A BALANCED BUDGET                                              NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000007+000000007+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00494666ABENGOA SOLAR INC POLITICAL ACTION COMMITTEE                                              NUQ+000009500+000000000+000009500+000000000+000000000+000000000+000000000+000009452+000000000+000000000+000000000+000000000+000000000+000000000+000000047+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00343368ABILITIES, PAC                                                                            NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00494765ABM INDUSTRIES INCORPORATED PAC                                                           NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00455048ABSOLUTE ENERGY PAC                                                                       NUQ+000059145+000000000+000058845+000000000+000000000+000000000+000000000+000004900+000000000+000000000+000000000+000000000+000000000+000021562+000075807+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00496919ACADIA HEALTHCARE COMPANY INC FEDPAC                                                      NUQ+000008000+000000000+000005500+000000000+000000000+000000000+000000000+000005000+000000000+000000000+000000000+000000000+000000000+000000000+000003000+000000000+000000000+000005000+000000000+000000000+00000000003312012
C00483891ACCELERATING ENERGY LEADERSHIP PAC                                                        NUQ+000009380+000000000+000009380+000000000+000000000+000000000+000000000+000007881+000000000+000000000+000000000+000000000+000000000+000006540+000008039+000006894+000000000+000005900+000000000+000000000+00000000003312012
C00429944ACCENTURE INC. NATIONAL STATE AND LOCAL PAC                                               NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000020+000000000-000000024+000000000+000000000+000000000+000000020+000000000+000000000+000000000+000000000+000000000+000000000+00000000001312011
C00491001ACCOUNTABILITY IN CONGRESS MATTERS PAC                                                    NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000006302011
C00452177ACCOUNTABILITY NOW PAC                                                                    NUQ+000000360+000000000+000000360+000000000+000000000+000000000+000000000+000000941+000000000+000000000+000000000+000000000+000000000+000001916+000001334+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00482455ACCOUNTABLE CONGRESS CAMPAIGN COMMITTEE                                                   NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000001042011
C00418855ACP-RXPAC                                                                                 NUQ+000000420+000000000+000000420+000000000+000000000+000000000+000000000+000004000+000000000+000000000+000000000+000000000+000000000+000010034+000006454+000000000+000000000+000004000+000000000+000000000+00000000003312012
C00498071ACTAVIS PAC                                                                               NUM+000022500+000000000+000022500+000000000+000000000+000000000+000000000+000003550+000000000+000000000+000000000+000000000+000000000+000000000+000018950+000000000+000000000+000002500+000000000+000000000+00000000005312012
C00447946ACTION POLITICAL ACTION COMMITTEE                                                         NUA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00488478ACTRIGHT                                                                                  NUM+000249134+000000000+000241607+000000000+000000000+000000000+000000000+000220747+000000100+000013814+000000000+000000000+000000000+000005270+000033656+000007000+000000000+000183076+000000000+000000000+00000000005312012
C00341156ACUPUNCTURE AND ORIENTAL MEDICINE ASSOCIATION OF NEW MEXICO; THE                          NUA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00413930ADAMS OUTDOOR ADVERTISING INC PAC AKA: ADAMSPAC                                           NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000004390+000004390+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00383836ADDUCI, MASTRIANI & SCHAUMBERG, L.L.P. POLITICAL ACTION COMMITTEE AM&S PAC                NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000001000+000000000+000000000+000000000+000000000+000000000+000002700+000001700+000000000+000000000+000001000+000000000+000000000+00000000003312012
C00461525ADVANCED BIOHEALING, INC. PAC                                                             NUM+000067751+000000000+000067751+000000000+000000000+000000000+000000000+000041520+000000000+000000000+000000000+000000000+000000000+000002750+000028981+000000000+000000000+000041250+000000000+000000000+00000000005312012
C00448779ADVANCED CONCEPTS AND TECHNOLOGIES INTERNATIONAL LLC POLITICAL ACTION COMMITTEE           NUQ+000000000+000000000+000000000+000001000+000000000+000000000+000000000+000001158+000000000+000000000+000000000+000000000+000000000+000006970+000005812+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00428680ADVANCED SOLUTIONS FOR TOMORROW INC PAC AKA ASFT INC PAC                                  NUT+000001702+000000000+000001702+000000000+000000000+000000000+000000000+000014868+000000000+000014173+000000000+000000000+000000000+000013166+000000000+000000000+000000000+000000000+000000000+000000000+00000004002162011
C00447573ADVANCED TECHNOLOGY SERVICES INC PAC                                                      NUA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00410381ADVANCING CHIROPRACTIC PAC  (FEDERATION OF STRAIGHT CHIROPRACTORS AND ORGANIZATIONS)      NUQ+000000550+000000000+000000550+000000000+000000000+000000000+000000000+000000013+000000000+000000000+000000000+000000000+000000000+000001445+000001982+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00251728AEROSPACE AND DEFENSE POLITICAL ACTION COMMITTEE                                          NUQ+000006210+000000000+000006210+000000000+000000000+000000000+000000000+000001025+000000000+000000000+000000000+000000000+000000000+000027622+000032807+000000000+000000000+000000950+000000000+000000000+00000000003312012
C00363796AES EASTERN ENERGY L P FEDERAL POLITICAL ACTION COMMITTEE                                 NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000001964+000000000+000000000+000000000+000000000+000000000+000001964+000000000+000000000+000000000+000000000+000000000+000000000+00000000006302011
C00443937AFOGNAK NATIVE CORPORATION-ALUTIIQ PAC                                                    NUQ+000012005+000000000+000012005+000000000+000000000+000000000+000000000+000005500+000000000+000000000+000000000+000000000+000000000+000045520+000052025+000000000+000000000+000005500+000000000+000000000+00000000003312012
C00505784AFRICA FOR OBAMA (AFO)                                                                    NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00520312AFT GUILD, LOCAL 1931 SAN DIEGO AND GROSSMONT - CUYAMACA COMMUNITY COLLEGES FEDERAL COMMITNUQ+000015993+000000000+000015993+000000000+000000000+000000000+000000000+000007427+000000000+000000000+000000000+000000000+000000000+000000000+000008566+000000000+000000000+000000000+000007427+000000000+00000000005162012
C00409201AGRIUM US INC PAC                                                                         NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000211+000000000+000000000+000000000+000000000+000000000+000000210+000000000+000000000+000000000+000000112+000000000+000000000+00000000003312012
C00506964AIA ENGINEERS PAC                                                                         NUQ+000012298+000000000+000012297+000000000+000000000+000000000+000000000+000012000+000000000+000000000+000000000+000000000+000000000+000000000+000000297+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00492660AIRBORN, INC POLITICAL ACTION COMMITTEE                                                   NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00368357AIRPORT CONSULTANTS COUNCIL PAC (ACC PAC)                                                 NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000002190+000000000+000000000+000000000+000000000+000000000+000002190+000000000+000000000+000000000+000002190+000000000+000000000+00000000007292011
C00452508ALABAMA ASSOCIATION OF AMBULATORY SURGERY CENTERS PAC                                     NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000012142011
C00436048ALABAMA FORESTRY ASSOCIATION INC FEDERAL PAC AKA ALAFORESTRY FEDPAC                       NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000009000+000000000+000000000+000000000+000000000+000000000+000011956+000002956+000000000+000000000+000009000+000000000+000000000+00000000003312012
C00365973ALABAMA NURSING HOME ASSOCIATION FEDERAL POLITICAL ACTION COMMITTEE (ANHA PAC)            NUQ+000005623+000000000+000005620+000000000+000000000+000000000+000000000+000002000+000000000+000000000+000000000+000000000+000000000+000001479+000005102+000000000+000000000+000002000+000000000+000000000+00000000003312012
C00511014ALABAMA RETAIL ASSOCIATION PAC                                                            NUQ+000005000+000000000+000000000+000005000+000000000+000000000+000000000+000000500+000000000+000000000+000000000+000000000+000000000+000000100+000004600+000000000+000000000+000000500+000000000+000000000+00000000003312012
C00382564ALAMEDA CITY UNITED DEMOCRATIC CAMPAIGN                                                   NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000722+000000000+000000000+000000000+000000000+000000000+000000862+000000140+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00488551ALASKA HERITAGE PAC                                                                       NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00454272ALASKA MILITARY VETERANS POLITICAL ACTION COMMITTEE                                       NUA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00492678ALASKANS FOR LIMITED GOVERNMENT                                                           NUT+000000956+000000000+000000956+000000000+000000000+000000000+000000000+000000738+000000000+000000000+000000000+000000000+000000000+000000074+000000000+000000000+000000000+000000000+000000000+000000000+00000000006302011
C00460352ALL AMERICAN DREAMERS                                                                     NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00305789ALL-PAC                                                                                   NUA+000000025+000000000+000000025+000000000+000000000+000000000+000000000+000000047+000000000+000000000+000000000+000000000+000000000+000000052+000000030+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00516039ALLEGIANT TRAVEL COMPANY POLITICAL ACTION COMMITTEE                                       NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00516526ALLIANCE OF AUTOMOBILE MANUFACTURERS INC POLITICAL ACTION COMMITTEE                       NUQ+000002500+000000000+000002500+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000002500+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00503250ALLIES FOR ISRAEL POLITICAL ACTION COMMITTEE                                              NUQ+000007900+000000000+000007650+000000250+000000000+000000000+000000000+000007141+000000000+000000000+000000000+000000000+000000000+000000000+000000759+000000000+000000000+000004250+000000000+000000000+00000000003312012
C00460253ALMOST FAMILY INC PAC (AFAM PAC)                                                          NUQ+000000700+000000000+000000700+000000000+000000000+000000000+000000000+000005000+000000000+000000000+000000000+000000000+000000000+000029204+000024904+000000000+000000000+000005000+000000000+000000000+00000000003312012
C00407601ALTURA CREDIT UNION MEMBERS FEDERAL PAC                                                   NUA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00489948ALVAREZ & MARSAL HOLDINGS, LLC PAC                                                        NUQ+000078354+000000000+000076354+000000000+000000000+000000000+000000000+000031800+000000000+000000000+000000000+000000000+000000000+000007250+000053804+000000000+000000000+000031800+000000000+000000000+00000000003312012
C00455873AMAIZING ENERGY HOLDING COMPANY LLC PAC                                                   NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000075+000000000+000000000+000000000+000000000+000000000+000000445+000000370+000000000+000000000+000000000+000000000+000000000+00000004103312012
C00356741AMALGAMATED LITHOGRAPHERS OF AMERICA GCC-IBT LOCAL 1-L PAC FUND                           NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000006919+000006919+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00511196AMERICA NOW                                                                               NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00489179AMERICA RISING                                                                            NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00505545AMERICA UNITED .PAC                                                                       NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00443887AMERICA'S FAIRS CARNIVALS AND CIRCUSES-PAC                                                NUQ+000000750+000000000+000000750+000000000+000000000+000000000+000000000+000008500+000000000+000000000+000000000+000000000+000000000+000048201+000040451+000000000+000000000+000008500+000000000+000000000+00000000003312012
C00508366AMERICA'S IMPACT POLITICAL FUND                                                           NUQ+000000405+000000000+000000405+000000000+000000000+000000000+000000000+000000013+000000000+000000000+000000000+000000000+000000000+000000000+000000392+000000000+000000000+000000000+000000000+000000000+00000000004302012
C00451096AMERICA'S PARTY                                                                           NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000062+000000062+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00358903AMERICAN ACADEMY OF NURSE PRACTITIONERS/POLITICAL ACTION COMMITTEE                        NUQ+000035618+000000000+000035618+000000000+000000000+000000000+000000000-000000394+000000000+000000000+000000000+000000000+000000000+000194573+000230585+000000000+000000000-000002200+000000000+000000000+00000000003312012
C00432989AMERICAN AIRLINES FEDERAL CREDIT UNION PAC (AA CREDIT UNION PAC)                          NUQ+000004638+000000000+000004621+000000000+000000000+000000000+000000000+000002500+000000000+000000000+000000000+000000000+000000000+000000063+000002201+000000000+000000000+000000500+000000000+000000000+00000000003312012
C00455709AMERICAN AMERICAN POLITICAL ACTION COMMITTEE                                              NUA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00303966AMERICAN AMUSEMENT MACHINE ASSOCIATION PAC                                                NUQ+000000639+000000000+000000570+000000000+000000000+000000000+000000000+000006500+000000000+000000000+000000000+000000000+000000000+000022688+000016827+000000000+000000000+000006500+000000000+000000000+00000000003312012
C00486431AMERICAN APPAREL INC DEFENSE READINESS PAC                                                NUQ+000017500+000000000+000017500+000000000+000000000+000000000+000000000+000012000+000000000+000000000+000000000+000000000+000000000+000020702+000026202+000000000+000000000+000012000+000000000+000000000+00000000003312012
C00298018AMERICAN ASSOCIATION OF ELECTRONIC REPORTERS                                              NUQ+000000315+000000000+000000315+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000003972+000004287+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00352922AMERICAN ASSOCIATION OF PREFERRED PROVIDERS ORGANIZATIONS PAC (AAPPO PAC)                 NUQ+000033390+000000000+000033390+000000000+000000000+000000000+000000000+000024768+000000000+000000000+000000000+000000000+000000000+000001652+000010274+000000000+000000000+000014000+000000000+000000000+00000000003312012
C00460204AMERICAN ASSOCIATION OF RESPONSIBLE AUTO LENDERS (AARAL) PAC                              NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000089+000000089+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00492587AMERICAN CLARITY AND EXCEPTIONALISM (ACEPAC)                                              NUQ+000000100+000000000+000000100+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000100+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00486134AMERICAN COLLEGE OF CLINICAL PHARMACY POLITICAL ACTION COMMITTEE (ACCP-PAC)               NUQ+000010315+000000000+000010315+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000004555+000014870+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00358812AMERICAN COLLEGE OF NURSE-MIDWIVES MIDWIVES-PAC                                           NUM+000078559+000000000+000078559+000000000+000000000+000000000+000000000+000028891+000000000+000000000+000000000+000000000+000000000+000006992+000056659+000000000+000000000+000012000+000000000+000000000+00000000005312012
C00445817AMERICAN COLLEGE OF RADIATION ONCOLOGY INC POLITICAL ACTION COMMITEE (ACRO PAC)           NUQ+000012250+000000000+000009750+000000000+000000000+000000000+000000000+000013437+000000000+000002500+000000000+000000000+000000000+000014050+000012863+000000000+000000000+000010000+000000000+000000000+00000000003312012
C00388157AMERICAN COMPOSITES MANUFACTURERS ASSOCIATION POLITICAL ACTION COMMITTEE                  NUQ+000028900+000000000+000028900+000000000+000000000+000000000+000000000+000021500+000000000+000000000+000000000+000000000+000000000+000057230+000064630+000000000+000000000+000019000+000000000+000000000+00000000003312012
C00460600AMERICAN CONSERVATIVE PAC                                                                 NUQ+000000025+000000000+000000025+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000025+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00491720AMERICAN COUNCIL OF ENGINEERING COMPANIES OF ILLINOIS PAC                                 NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00508226AMERICAN COURAGE                                                                          NUQ+000064827+000000000+000051389+000010000+000000000+000000000+000000000+000026889+000000000+000000000+000000000+000000000+000000000+000000000+000037938+000000000+000000000+000005938+000000000+000000000+00000000003312012
